year	team	name	pts	total	game
1970	NYK	Willis Reed	24	24	0046900321
1970	NYK	Bill Bradley	6	6	0046900323
1970	NYK	Cazzie Russell	14	14	0046900323
1970	NYK	Dave DeBusschere	8	8	0046900323
1970	NYK	Dave Stallworth	14	14	0046900323
1970	NYK	Dick Barnett	7	7	0046900323
1970	NYK	Mike Riordan	9	9	0046900323
1970	NYK	Nate Bowman	4	4	0046900323
1970	NYK	Walt Frazier	13	13	0046900323
1970	NYK	Willis Reed	21	21	0046900323
1970	NYK	Bill Bradley	6	6	0046900324
1970	NYK	Cazzie Russell	18	18	0046900324
1970	NYK	Dave DeBusschere	11	11	0046900324
1970	NYK	Dave Stallworth	11	11	0046900324
1970	NYK	Dick Barnett	18	18	0046900324
1970	NYK	Johnny Warren	0	0	0046900324
1970	NYK	Mike Riordan	8	8	0046900324
1970	NYK	Nate Bowman	2	2	0046900324
1970	NYK	Walt Frazier	17	17	0046900324
1970	NYK	Willis Reed	26	26	0046900324
1970	NYK	Bill Bradley	25	25	0046900325
1970	NYK	Cazzie Russell	2	2	0046900325
1970	NYK	Dave DeBusschere	16	16	0046900325
1970	NYK	Dave Stallworth	8	8	0046900325
1970	NYK	Dick Barnett	27	27	0046900325
1970	NYK	Don May	4	4	0046900325
1970	NYK	Johnny Warren	2	2	0046900325
1970	NYK	Mike Riordan	11	11	0046900325
1970	NYK	Nate Bowman	3	3	0046900325
1970	NYK	Walt Frazier	2	2	0046900325
1970	NYK	Willis Reed	32	32	0046900325
1970	NYK	Bill Bradley	16	18	0046900411
1970	NYK	Cazzie Russell	8	9	0046900411
1970	NYK	Dave DeBusschere	19	24	0046900411
1970	NYK	Dave Stallworth	0	0	0046900411
1970	NYK	Dick Barnett	17	26	0046900411
1970	NYK	Mike Riordan	19	21	0046900411
1970	NYK	Nate Bowman	2	2	0046900411
1970	NYK	Walt Frazier	6	12	0046900411
1970	NYK	Willis Reed	37	42	0046900411
1970	LAL	Eldo Garrett	10	10	0046900411
1970	LAL	Elgin Baylor	21	24	0046900411
1970	LAL	Happy Hairston	7	8	0046900411
1970	LAL	Jerry West	33	37	0046900411
1970	LAL	Johnny Egan	6	7	0046900411
1970	LAL	Keith Erickson	12	13	0046900411
1970	LAL	Mel Counts	6	7	0046900411
1970	LAL	Wilt Chamberlain	17	22	0046900411
1970	NYK	Bill Bradley	16	16	0046900412
1970	NYK	Cazzie Russell	2	2	0046900412
1970	NYK	Dave DeBusschere	18	20	0046900412
1970	NYK	Dave Stallworth	6	7	0046900412
1970	NYK	Dick Barnett	19	20	0046900412
1970	NYK	Johnny Warren	0	0	0046900412
1970	NYK	Mike Riordan	2	5	0046900412
1970	NYK	Nate Bowman	0	0	0046900412
1970	NYK	Walt Frazier	11	22	0046900412
1970	NYK	Willis Reed	29	34	0046900412
1970	LAL	Eldo Garrett	17	23	0046900412
1970	LAL	Elgin Baylor	13	18	0046900412
1970	LAL	Happy Hairston	4	5	0046900412
1970	LAL	Jerry West	34	35	0046900412
1970	LAL	Johnny Egan	2	2	0046900412
1970	LAL	Keith Erickson	9	15	0046900412
1970	LAL	Mel Counts	5	5	0046900412
1970	LAL	Rick Roberson	2	2	0046900412
1970	LAL	Wilt Chamberlain	19	21	0046900412
1970	LAL	Eldo Garrett	13	14	0046900413
1970	LAL	Elgin Baylor	13	24	0046900413
1970	LAL	Happy Hairston	6	6	0046900413
1970	LAL	Jerry West	34	43	0046900413
1970	LAL	Johnny Egan	2	2	0046900413
1970	LAL	Keith Erickson	19	22	0046900413
1970	LAL	Wilt Chamberlain	21	25	0046900413
1970	NYK	Bill Bradley	7	11	0046900413
1970	NYK	Cazzie Russell	2	3	0046900413
1970	NYK	Dave DeBusschere	21	24	0046900413
1970	NYK	Dave Stallworth	4	5	0046900413
1970	NYK	Dick Barnett	18	22	0046900413
1970	NYK	Johnny Warren	0	0	0046900413
1970	NYK	Mike Riordan	0	1	0046900413
1970	NYK	Nate Bowman	2	2	0046900413
1970	NYK	Walt Frazier	19	26	0046900413
1970	NYK	Willis Reed	38	41	0046900413
1970	LAL	Eldo Garrett	7	8	0046900414
1970	LAL	Elgin Baylor	30	33	0046900414
1970	LAL	Happy Hairston	3	4	0046900414
1970	LAL	Jerry West	37	55	0046900414
1970	LAL	John Tresvant	3	5	0046900414
1970	LAL	Johnny Egan	6	8	0046900414
1970	LAL	Keith Erickson	14	18	0046900414
1970	LAL	Rick Roberson	3	3	0046900414
1970	LAL	Wilt Chamberlain	18	25	0046900414
1970	NYK	Bill Bradley	7	10	0046900414
1970	NYK	Cazzie Russell	8	9	0046900414
1970	NYK	Dave DeBusschere	20	22	0046900414
1970	NYK	Dave Stallworth	12	16	0046900414
1970	NYK	Dick Barnett	29	32	0046900414
1970	NYK	Mike Riordan	0	1	0046900414
1970	NYK	Nate Bowman	0	1	0046900414
1970	NYK	Walt Frazier	16	27	0046900414
1970	NYK	Willis Reed	23	25	0046900414
1970	NYK	Bill Bradley	16	18	0046900415
1970	NYK	Cazzie Russell	20	25	0046900415
1970	NYK	Dave DeBusschere	12	14	0046900415
1970	NYK	Dave Stallworth	12	15	0046900415
1970	NYK	Dick Barnett	16	19	0046900415
1970	NYK	Johnny Warren	0	0	0046900415
1970	NYK	Mike Riordan	2	2	0046900415
1970	NYK	Nate Bowman	1	1	0046900415
1970	NYK	Walt Frazier	21	33	0046900415
1970	NYK	Willis Reed	7	8	0046900415
1970	LAL	Eldo Garrett	18	18	0046900415
1970	LAL	Elgin Baylor	21	26	0046900415
1970	LAL	Jerry West	20	24	0046900415
1970	LAL	John Tresvant	5	5	0046900415
1970	LAL	Johnny Egan	6	9	0046900415
1970	LAL	Keith Erickson	7	13	0046900415
1970	LAL	Mel Counts	1	1	0046900415
1970	LAL	Wilt Chamberlain	22	25	0046900415
1970	LAL	Eldo Garrett	18	24	0046900416
1970	LAL	Elgin Baylor	8	13	0046900416
1970	LAL	Happy Hairston	13	19	0046900416
1970	LAL	Jerry West	33	46	0046900416
1970	LAL	John Tresvant	7	10	0046900416
1970	LAL	Johnny Egan	3	3	0046900416
1970	LAL	Keith Erickson	6	13	0046900416
1970	LAL	Mike Lynn	0	0	0046900416
1970	LAL	Rick Roberson	2	2	0046900416
1970	LAL	Willie McCarter	0	1	0046900416
1970	LAL	Wilt Chamberlain	45	48	0046900416
1970	NYK	Bill Bradley	6	9	0046900416
1970	NYK	Cazzie Russell	23	25	0046900416
1970	NYK	Dave DeBusschere	25	28	0046900416
1970	NYK	Dave Stallworth	11	12	0046900416
1970	NYK	Dick Barnett	10	18	0046900416
1970	NYK	Johnny Warren	2	3	0046900416
1970	NYK	Mike Riordan	2	4	0046900416
1970	NYK	Nate Bowman	18	19	0046900416
1970	NYK	Walt Frazier	14	21	0046900416
1970	NYK	Wilmer Hosket	2	3	0046900416
1970	NYK	Bill Bradley	17	22	0046900417
1970	NYK	Cazzie Russell	2	2	0046900417
1970	NYK	Dave DeBusschere	18	19	0046900417
1970	NYK	Dave Stallworth	4	5	0046900417
1970	NYK	Dick Barnett	21	23	0046900417
1970	NYK	Mike Riordan	5	6	0046900417
1970	NYK	Nate Bowman	6	6	0046900417
1970	NYK	Walt Frazier	36	55	0046900417
1970	NYK	Willis Reed	4	5	0046900417
1970	LAL	Eldo Garrett	8	9	0046900417
1970	LAL	Elgin Baylor	19	20	0046900417
1970	LAL	Happy Hairston	6	6	0046900417
1970	LAL	Jerry West	28	33	0046900417
1970	LAL	John Tresvant	3	3	0046900417
1970	LAL	Johnny Egan	0	0	0046900417
1970	LAL	Keith Erickson	14	20	0046900417
1970	LAL	Wilt Chamberlain	21	25	0046900417
1970	NYK	Bill Bradley	11	11	0046903001
1970	NYK	Cazzie Russell	12	12	0046903001
1970	NYK	Dave DeBusschere	8	8	0046903001
1970	NYK	Dave Stallworth	8	8	0046903001
1970	NYK	Dick Barnett	19	19	0046903001
1970	NYK	Mike Riordan	7	7	0046903001
1970	NYK	Nate Bowman	1	1	0046903001
1970	NYK	Walt Frazier	10	10	0046903001
1970	NYK	Willis Reed	36	36	0046903001
1971	BLT	Dorie Murrey	0	0	0047000002
1971	BLT	Earl Monroe	29	29	0047000002
1971	BLT	Fred Carter	19	19	0047000002
1971	BLT	Gary Zeller	0	0	0047000002
1971	BLT	Jack Marin	23	23	0047000002
1971	BLT	John Tresvant	4	4	0047000002
1971	BLT	Kevin Loughery	22	22	0047000002
1971	BLT	Wes Unseld	14	14	0047000002
1971	BLT	Dorie Murrey	2	2	0047000211
1971	BLT	Earl Monroe	6	6	0047000211
1971	BLT	Fred Carter	16	16	0047000211
1971	BLT	Gary Zeller	4	4	0047000211
1971	BLT	George Johnson	6	6	0047000211
1971	BLT	Gus Johnson	19	19	0047000211
1971	BLT	Jack Marin	18	18	0047000211
1971	BLT	John Tresvant	15	15	0047000211
1971	BLT	Kevin Loughery	19	19	0047000211
1971	BLT	Wes Unseld	7	7	0047000211
1971	BLT	Dorie Murrey	2	2	0047000212
1971	BLT	Earl Monroe	24	24	0047000212
1971	BLT	Fred Carter	8	8	0047000212
1971	BLT	Gary Zeller	0	0	0047000212
1971	BLT	George Johnson	0	0	0047000212
1971	BLT	Gus Johnson	10	10	0047000212
1971	BLT	Jack Marin	24	24	0047000212
1971	BLT	John Tresvant	11	11	0047000212
1971	BLT	Kevin Loughery	27	27	0047000212
1971	BLT	Wes Unseld	13	13	0047000212
1971	BLT	Earl Monroe	29	29	0047000213
1971	BLT	Fred Carter	16	16	0047000213
1971	BLT	Gus Johnson	17	17	0047000213
1971	BLT	Jack Marin	9	9	0047000213
1971	BLT	John Tresvant	0	0	0047000213
1971	BLT	Kevin Loughery	21	21	0047000213
1971	BLT	Wes Unseld	19	19	0047000213
1971	BLT	Dorie Murrey	11	11	0047000214
1971	BLT	Earl Monroe	26	26	0047000214
1971	BLT	Fred Carter	11	11	0047000214
1971	BLT	Gary Zeller	0	0	0047000214
1971	BLT	Gus Johnson	14	14	0047000214
1971	BLT	Jack Marin	27	27	0047000214
1971	BLT	John Tresvant	4	4	0047000214
1971	BLT	Kevin Loughery	19	19	0047000214
1971	BLT	Wes Unseld	8	8	0047000214
1971	BLT	Dorie Murrey	0	0	0047000215
1971	BLT	Earl Monroe	26	26	0047000215
1971	BLT	Fred Carter	12	12	0047000215
1971	BLT	Gus Johnson	16	16	0047000215
1971	BLT	Jack Marin	15	15	0047000215
1971	BLT	John Tresvant	0	0	0047000215
1971	BLT	Kevin Loughery	18	18	0047000215
1971	BLT	Wes Unseld	16	16	0047000215
1971	BLT	Dorie Murrey	0	0	0047000216
1971	BLT	Earl Monroe	30	30	0047000216
1971	BLT	Fred Carter	4	4	0047000216
1971	BLT	Gus Johnson	9	9	0047000216
1971	BLT	Jack Marin	18	18	0047000216
1971	BLT	John Tresvant	4	4	0047000216
1971	BLT	Kevin Loughery	22	22	0047000216
1971	BLT	Wes Unseld	7	7	0047000216
1971	BLT	Dorie Murrey	2	2	0047000217
1971	BLT	Earl Monroe	20	20	0047000217
1971	BLT	Fred Carter	18	18	0047000217
1971	BLT	Gary Zeller	0	0	0047000217
1971	BLT	Gus Johnson	19	19	0047000217
1971	BLT	Jack Marin	33	33	0047000217
1971	BLT	John Tresvant	9	9	0047000217
1971	BLT	Kevin Loughery	11	11	0047000217
1971	BLT	Wes Unseld	16	16	0047000217
1971	MIL	Bob Boozer	5	5	0047000231
1971	MIL	Bob Dandridge	19	19	0047000231
1971	MIL	Greg Smith	4	4	0047000231
1971	MIL	Jon McGlocklin	15	15	0047000231
1971	MIL	Kareem Abdul-Jabbar	25	25	0047000231
1971	MIL	Lucius Allen	8	8	0047000231
1971	MIL	Oscar Robertson	31	31	0047000231
1971	MIL	Bob Boozer	6	6	0047000232
1971	MIL	Bob Dandridge	21	21	0047000232
1971	MIL	Bob Greacen	0	0	0047000232
1971	MIL	Dick Cunningham	6	6	0047000232
1971	MIL	Greg Smith	11	11	0047000232
1971	MIL	Jeff Webb	0	0	0047000232
1971	MIL	Jon McGlocklin	12	12	0047000232
1971	MIL	Kareem Abdul-Jabbar	26	26	0047000232
1971	MIL	Lucius Allen	7	7	0047000232
1971	MIL	Marv Winkler	0	0	0047000232
1971	MIL	Mccoy McLemore	0	0	0047000232
1971	MIL	Oscar Robertson	15	15	0047000232
1971	MIL	Bob Boozer	8	8	0047000233
1971	MIL	Bob Dandridge	23	23	0047000233
1971	MIL	Dick Cunningham	0	0	0047000233
1971	MIL	Greg Smith	17	17	0047000233
1971	MIL	Jon McGlocklin	12	12	0047000233
1971	MIL	Kareem Abdul-Jabbar	33	33	0047000233
1971	MIL	Lucius Allen	6	6	0047000233
1971	MIL	Oscar Robertson	15	15	0047000233
1971	MIL	Bob Boozer	6	6	0047000234
1971	MIL	Bob Dandridge	17	17	0047000234
1971	MIL	Greg Smith	12	12	0047000234
1971	MIL	Jon McGlocklin	14	14	0047000234
1971	MIL	Kareem Abdul-Jabbar	32	32	0047000234
1971	MIL	Lucius Allen	10	10	0047000234
1971	MIL	Oscar Robertson	13	13	0047000234
1971	MIL	Bob Boozer	14	14	0047000235
1971	MIL	Bob Dandridge	19	19	0047000235
1971	MIL	Bob Greacen	6	6	0047000235
1971	MIL	Dick Cunningham	4	4	0047000235
1971	MIL	Greg Smith	11	11	0047000235
1971	MIL	Jeff Webb	4	4	0047000235
1971	MIL	Jon McGlocklin	28	28	0047000235
1971	MIL	Kareem Abdul-Jabbar	23	23	0047000235
1971	MIL	Lucius Allen	13	13	0047000235
1971	MIL	Marv Winkler	0	0	0047000235
1971	MIL	Mccoy McLemore	2	2	0047000235
1971	MIL	Oscar Robertson	12	12	0047000235
1971	BLT	Dorie Murrey	2	2	0047000313
1971	BLT	Earl Monroe	31	31	0047000313
1971	BLT	Fred Carter	20	20	0047000313
1971	BLT	Gary Zeller	6	6	0047000313
1971	BLT	George Johnson	0	0	0047000313
1971	BLT	Jack Marin	22	22	0047000313
1971	BLT	John Tresvant	15	15	0047000313
1971	BLT	Wes Unseld	18	18	0047000313
1971	BLT	Dorie Murrey	0	0	0047000314
1971	BLT	Earl Monroe	25	25	0047000314
1971	BLT	Fred Carter	23	23	0047000314
1971	BLT	Gary Zeller	4	4	0047000314
1971	BLT	George Johnson	2	2	0047000314
1971	BLT	Jack Marin	27	27	0047000314
1971	BLT	John Tresvant	8	8	0047000314
1971	BLT	Kevin Loughery	0	0	0047000314
1971	BLT	Wes Unseld	12	12	0047000314
1971	BLT	Dorie Murrey	0	0	0047000315
1971	BLT	Earl Monroe	23	23	0047000315
1971	BLT	Fred Carter	18	18	0047000315
1971	BLT	Gary Zeller	0	0	0047000315
1971	BLT	George Johnson	0	0	0047000315
1971	BLT	Jack Marin	25	25	0047000315
1971	BLT	John Tresvant	7	7	0047000315
1971	BLT	Kevin Loughery	0	0	0047000315
1971	BLT	Wes Unseld	11	11	0047000315
1971	BLT	Dorie Murrey	3	3	0047000316
1971	BLT	Earl Monroe	27	27	0047000316
1971	BLT	Fred Carter	8	8	0047000316
1971	BLT	Gary Zeller	0	0	0047000316
1971	BLT	George Johnson	3	3	0047000316
1971	BLT	Gus Johnson	10	10	0047000316
1971	BLT	Jack Marin	22	22	0047000316
1971	BLT	John Tresvant	20	20	0047000316
1971	BLT	Kevin Loughery	10	10	0047000316
1971	BLT	Wes Unseld	10	10	0047000316
1971	BLT	Earl Monroe	26	26	0047000317
1971	BLT	Fred Carter	14	14	0047000317
1971	BLT	Gary Zeller	0	0	0047000317
1971	BLT	Gus Johnson	8	8	0047000317
1971	BLT	Jack Marin	20	20	0047000317
1971	BLT	John Tresvant	4	4	0047000317
1971	BLT	Kevin Loughery	4	4	0047000317
1971	BLT	Wes Unseld	17	17	0047000317
1971	MIL	Bob Boozer	6	6	0047000321
1971	MIL	Bob Dandridge	10	10	0047000321
1971	MIL	Bob Greacen	2	2	0047000321
1971	MIL	Dick Cunningham	0	0	0047000321
1971	MIL	Greg Smith	10	10	0047000321
1971	MIL	Jeff Webb	3	3	0047000321
1971	MIL	Jon McGlocklin	18	18	0047000321
1971	MIL	Kareem Abdul-Jabbar	32	32	0047000321
1971	MIL	Lucius Allen	6	6	0047000321
1971	MIL	Mccoy McLemore	0	0	0047000321
1971	MIL	Oscar Robertson	19	19	0047000321
1971	MIL	Bob Boozer	6	6	0047000322
1971	MIL	Bob Dandridge	14	14	0047000322
1971	MIL	Dick Cunningham	2	2	0047000322
1971	MIL	Greg Smith	13	13	0047000322
1971	MIL	Jeff Webb	0	0	0047000322
1971	MIL	Jon McGlocklin	15	15	0047000322
1971	MIL	Kareem Abdul-Jabbar	22	22	0047000322
1971	MIL	Lucius Allen	8	8	0047000322
1971	MIL	Oscar Robertson	11	11	0047000322
1971	MIL	Bob Boozer	4	4	0047000323
1971	MIL	Bob Dandridge	25	25	0047000323
1971	MIL	Bob Greacen	2	2	0047000323
1971	MIL	Dick Cunningham	11	11	0047000323
1971	MIL	Greg Smith	8	8	0047000323
1971	MIL	Jeff Webb	0	0	0047000323
1971	MIL	Jon McGlocklin	22	22	0047000323
1971	MIL	Kareem Abdul-Jabbar	20	20	0047000323
1971	MIL	Lucius Allen	4	4	0047000323
1971	MIL	Mccoy McLemore	0	0	0047000323
1971	MIL	Oscar Robertson	11	11	0047000323
1971	MIL	Bob Boozer	16	16	0047000324
1971	MIL	Bob Dandridge	20	20	0047000324
1971	MIL	Dick Cunningham	1	1	0047000324
1971	MIL	Greg Smith	14	14	0047000324
1971	MIL	Jon McGlocklin	10	10	0047000324
1971	MIL	Kareem Abdul-Jabbar	31	31	0047000324
1971	MIL	Lucius Allen	6	6	0047000324
1971	MIL	Mccoy McLemore	0	0	0047000324
1971	MIL	Oscar Robertson	19	19	0047000324
1971	MIL	Bob Boozer	11	11	0047000325
1971	MIL	Bob Dandridge	20	20	0047000325
1971	MIL	Bob Greacen	2	2	0047000325
1971	MIL	Dick Cunningham	0	0	0047000325
1971	MIL	Greg Smith	22	22	0047000325
1971	MIL	Jeff Webb	2	2	0047000325
1971	MIL	Jon McGlocklin	19	19	0047000325
1971	MIL	Kareem Abdul-Jabbar	20	20	0047000325
1971	MIL	Lucius Allen	4	4	0047000325
1971	MIL	Marv Winkler	0	0	0047000325
1971	MIL	Mccoy McLemore	0	0	0047000325
1971	MIL	Oscar Robertson	16	16	0047000325
1971	MIL	Bob Boozer	8	10	0047000411
1971	MIL	Bob Dandridge	15	15	0047000411
1971	MIL	Dick Cunningham	0	0	0047000411
1971	MIL	Greg Smith	6	8	0047000411
1971	MIL	Jon McGlocklin	8	13	0047000411
1971	MIL	Kareem Abdul-Jabbar	31	31	0047000411
1971	MIL	Lucius Allen	8	10	0047000411
1971	MIL	Oscar Robertson	22	29	0047000411
1971	BLT	Dorie Murrey	4	4	0047000411
1971	BLT	Earl Monroe	26	29	0047000411
1971	BLT	Fred Carter	6	10	0047000411
1971	BLT	Gary Zeller	0	0	0047000411
1971	BLT	George Johnson	4	4	0047000411
1971	BLT	Jack Marin	18	20	0047000411
1971	BLT	John Tresvant	8	10	0047000411
1971	BLT	Kevin Loughery	6	6	0047000411
1971	BLT	Wes Unseld	16	19	0047000411
1971	BLT	Dorie Murrey	2	2	0047000412
1971	BLT	Earl Monroe	11	17	0047000412
1971	BLT	Fred Carter	12	14	0047000412
1971	BLT	Gary Zeller	4	6	0047000412
1971	BLT	George Johnson	0	0	0047000412
1971	BLT	Gus Johnson	10	11	0047000412
1971	BLT	Jack Marin	22	24	0047000412
1971	BLT	John Tresvant	7	8	0047000412
1971	BLT	Kevin Loughery	2	3	0047000412
1971	BLT	Wes Unseld	13	17	0047000412
1971	MIL	Bob Boozer	8	8	0047000412
1971	MIL	Bob Dandridge	16	21	0047000412
1971	MIL	Dick Cunningham	0	0	0047000412
1971	MIL	Greg Smith	5	5	0047000412
1971	MIL	Jeff Webb	2	2	0047000412
1971	MIL	Jon McGlocklin	14	16	0047000412
1971	MIL	Kareem Abdul-Jabbar	27	29	0047000412
1971	MIL	Lucius Allen	8	9	0047000412
1971	MIL	Marv Winkler	0	0	0047000412
1971	MIL	Mccoy McLemore	0	1	0047000412
1971	MIL	Oscar Robertson	22	32	0047000412
1971	MIL	Bob Boozer	1	2	0047000413
1971	MIL	Bob Dandridge	29	31	0047000413
1971	MIL	Dick Cunningham	0	0	0047000413
1971	MIL	Greg Smith	15	18	0047000413
1971	MIL	Jeff Webb	0	0	0047000413
1971	MIL	Jon McGlocklin	9	12	0047000413
1971	MIL	Kareem Abdul-Jabbar	23	25	0047000413
1971	MIL	Lucius Allen	10	13	0047000413
1971	MIL	Mccoy McLemore	0	1	0047000413
1971	MIL	Oscar Robertson	20	32	0047000413
1971	BLT	Dorie Murrey	0	0	0047000413
1971	BLT	Earl Monroe	16	21	0047000413
1971	BLT	Fred Carter	15	18	0047000413
1971	BLT	Gary Zeller	2	2	0047000413
1971	BLT	George Johnson	0	0	0047000413
1971	BLT	Jack Marin	21	25	0047000413
1971	BLT	John Tresvant	6	7	0047000413
1971	BLT	Kevin Loughery	19	23	0047000413
1971	BLT	Wes Unseld	20	26	0047000413
1971	BLT	Dorie Murrey	0	0	0047000414
1971	BLT	Earl Monroe	12	14	0047000414
1971	BLT	Fred Carter	28	31	0047000414
1971	BLT	Gary Zeller	6	6	0047000414
1971	BLT	George Johnson	0	1	0047000414
1971	BLT	Gus Johnson	11	14	0047000414
1971	BLT	Jack Marin	12	14	0047000414
1971	BLT	John Tresvant	8	8	0047000414
1971	BLT	Kevin Loughery	18	19	0047000414
1971	BLT	Wes Unseld	11	21	0047000414
1971	MIL	Bob Boozer	5	5	0047000414
1971	MIL	Bob Dandridge	21	27	0047000414
1971	MIL	Bob Greacen	0	0	0047000414
1971	MIL	Dick Cunningham	0	0	0047000414
1971	MIL	Greg Smith	14	16	0047000414
1971	MIL	Jeff Webb	0	0	0047000414
1971	MIL	Jon McGlocklin	12	13	0047000414
1971	MIL	Kareem Abdul-Jabbar	27	34	0047000414
1971	MIL	Lucius Allen	4	5	0047000414
1971	MIL	Marv Winkler	0	0	0047000414
1971	MIL	Mccoy McLemore	5	6	0047000414
1971	MIL	Oscar Robertson	30	39	0047000414
1971	BLT	Dorie Murrey	5	5	0047003002
1971	BLT	Earl Monroe	10	10	0047003002
1971	BLT	Fred Carter	15	15	0047003002
1971	BLT	Gary Zeller	0	0	0047003002
1971	BLT	George Johnson	0	0	0047003002
1971	BLT	Jack Marin	14	14	0047003002
1971	BLT	John Tresvant	20	20	0047003002
1971	BLT	Kevin Loughery	14	14	0047003002
1971	BLT	Wes Unseld	10	10	0047003002
1972	LAL	Gail Goodrich	32	32	0047100221
1972	LAL	Happy Hairston	10	10	0047100221
1972	LAL	Jerry West	23	23	0047100221
1972	LAL	Jim McMillian	16	16	0047100221
1972	LAL	John Trapp	2	2	0047100221
1972	LAL	Pat Riley	2	2	0047100221
1972	LAL	Wilt Chamberlain	10	10	0047100221
1972	LAL	Gail Goodrich	32	32	0047100222
1972	LAL	Happy Hairston	20	20	0047100222
1972	LAL	Jerry West	37	37	0047100222
1972	LAL	Jim McMillian	8	8	0047100222
1972	LAL	John Trapp	4	4	0047100222
1972	LAL	Leroy Ellis	0	0	0047100222
1972	LAL	Pat Riley	6	6	0047100222
1972	LAL	Wilt Chamberlain	24	24	0047100222
1972	LAL	Gail Goodrich	23	23	0047100223
1972	LAL	Happy Hairston	9	9	0047100223
1972	LAL	Jerry West	31	31	0047100223
1972	LAL	Jim McMillian	19	19	0047100223
1972	LAL	John Trapp	0	0	0047100223
1972	LAL	Leroy Ellis	2	2	0047100223
1972	LAL	Pat Riley	8	8	0047100223
1972	LAL	Wilt Chamberlain	16	16	0047100223
1972	LAL	Gail Goodrich	27	27	0047100224
1972	LAL	Happy Hairston	12	12	0047100224
1972	LAL	Jerry West	23	23	0047100224
1972	LAL	Jim McMillian	23	23	0047100224
1972	LAL	Leroy Ellis	4	4	0047100224
1972	LAL	Pat Riley	11	11	0047100224
1972	LAL	Wilt Chamberlain	8	8	0047100224
1972	NYK	Bill Bradley	10	10	0047100241
1972	NYK	Dave DeBusschere	24	24	0047100241
1972	NYK	Dean Meminger	2	2	0047100241
1972	NYK	Dick Barnett	17	17	0047100241
1972	NYK	Earl Monroe	5	5	0047100241
1972	NYK	Eddie Miles	0	0	0047100241
1972	NYK	Jerry Lucas	16	16	0047100241
1972	NYK	Luke Rackley	0	0	0047100241
1972	NYK	Phil Jackson	0	0	0047100241
1972	NYK	Walt Frazier	31	31	0047100241
1972	NYK	Bill Bradley	3	3	0047100242
1972	NYK	Charlie Paulk	0	0	0047100242
1972	NYK	Dave DeBusschere	29	29	0047100242
1972	NYK	Dean Meminger	0	0	0047100242
1972	NYK	Dick Barnett	2	2	0047100242
1972	NYK	Earl Monroe	12	12	0047100242
1972	NYK	Eddie Mast	0	0	0047100242
1972	NYK	Eddie Miles	2	2	0047100242
1972	NYK	Jerry Lucas	20	20	0047100242
1972	NYK	Luke Rackley	4	4	0047100242
1972	NYK	Phil Jackson	8	8	0047100242
1972	NYK	Walt Frazier	30	30	0047100242
1972	NYK	Bill Bradley	25	25	0047100244
1972	NYK	Dave DeBusschere	13	13	0047100244
1972	NYK	Dean Meminger	0	0	0047100244
1972	NYK	Earl Monroe	21	21	0047100244
1972	NYK	Jerry Lucas	17	17	0047100244
1972	NYK	Luke Rackley	0	0	0047100244
1972	NYK	Phil Jackson	4	4	0047100244
1972	NYK	Walt Frazier	24	24	0047100244
1972	NYK	Bill Bradley	20	20	0047100246
1972	NYK	Dave DeBusschere	20	20	0047100246
1972	NYK	Dean Meminger	6	6	0047100246
1972	NYK	Dick Barnett	0	0	0047100246
1972	NYK	Earl Monroe	9	9	0047100246
1972	NYK	Jerry Lucas	22	22	0047100246
1972	NYK	Phil Jackson	8	8	0047100246
1972	NYK	Walt Frazier	22	22	0047100246
1972	LAL	Flynn Robinson	12	12	0047100311
1972	LAL	Gail Goodrich	8	8	0047100311
1972	LAL	Happy Hairston	16	16	0047100311
1972	LAL	Jerry West	10	10	0047100311
1972	LAL	Jim Cleamons	0	0	0047100311
1972	LAL	Jim McMillian	6	6	0047100311
1972	LAL	John Trapp	4	4	0047100311
1972	LAL	Leroy Ellis	0	0	0047100311
1972	LAL	Pat Riley	6	6	0047100311
1972	LAL	Wilt Chamberlain	10	10	0047100311
1972	LAL	Flynn Robinson	10	10	0047100312
1972	LAL	Gail Goodrich	25	25	0047100312
1972	LAL	Happy Hairston	17	17	0047100312
1972	LAL	Jerry West	28	28	0047100312
1972	LAL	Jim Cleamons	0	0	0047100312
1972	LAL	Jim McMillian	42	42	0047100312
1972	LAL	Pat Riley	2	2	0047100312
1972	LAL	Wilt Chamberlain	11	11	0047100312
1972	LAL	Flynn Robinson	0	0	0047100313
1972	LAL	Gail Goodrich	30	30	0047100313
1972	LAL	Happy Hairston	16	16	0047100313
1972	LAL	Jerry West	22	22	0047100313
1972	LAL	Jim McMillian	27	27	0047100313
1972	LAL	John Trapp	3	3	0047100313
1972	LAL	Leroy Ellis	0	0	0047100313
1972	LAL	Pat Riley	3	3	0047100313
1972	LAL	Wilt Chamberlain	7	7	0047100313
1972	LAL	Flynn Robinson	12	12	0047100314
1972	LAL	Gail Goodrich	12	12	0047100314
1972	LAL	Happy Hairston	7	7	0047100314
1972	LAL	Jerry West	24	24	0047100314
1972	LAL	Jim Cleamons	4	4	0047100314
1972	LAL	Jim McMillian	18	18	0047100314
1972	LAL	John Trapp	2	2	0047100314
1972	LAL	Leroy Ellis	0	0	0047100314
1972	LAL	Pat Riley	4	4	0047100314
1972	LAL	Wilt Chamberlain	5	5	0047100314
1972	LAL	Flynn Robinson	4	4	0047100315
1972	LAL	Gail Goodrich	22	22	0047100315
1972	LAL	Happy Hairston	10	10	0047100315
