part	rank	time	name	year	day
2	22	Dec 18  00:07:41	(AoC++)	2016	18
2	23	Dec 18  00:07:45	Rustywolf	2016	18
2	24	Dec 18  00:07:51	Paige Ruten	2016	18
2	25	Dec 18  00:07:58	Alex Crimi	2016	18
2	26	Dec 18  00:08:00	(AoC++)	2016	18
2	27	Dec 18  00:08:03	wadehn	2016	18
2	28	Dec 18  00:08:06	Stephen	2016	18
2	29	Dec 18  00:08:13	RidgeX	2016	18
2	30	Dec 18  00:08:15	(AoC++)	2016	18
2	31	Dec 18  00:08:16	Emily Dobervich	2016	18
2	32	Dec 18  00:08:18	Vadim Kolontsov	2016	18
2	33	Dec 18  00:08:19	(AoC++)	2016	18
2	34	Dec 18  00:08:26	rahulsom	2016	18
2	35	Dec 18  00:08:29	gzgreg	2016	18
2	36	Dec 18  00:08:30	becojo	2016	18
2	37	Dec 18  00:08:30	samczsun	2016	18
2	38	Dec 18  00:08:33	(anonymous user #8336)	2016	18
2	39	Dec 18  00:08:34	Tom Quinn	2016	18
2	40	Dec 18  00:08:34	Daniel Tomkins	2016	18
2	41	Dec 18  00:08:36	Lars Haulin	2016	18
2	42	Dec 18  00:08:37	DeathWalrus	2016	18
2	43	Dec 18  00:08:39	(AoC++)	2016	18
2	44	Dec 18  00:08:42	Joshua Berne	2016	18
2	45	Dec 18  00:08:45	marcusstuhr	2016	18
2	46	Dec 18  00:08:57	Springo	2016	18
2	47	Dec 18  00:09:01	Sean Curtis	2016	18
2	48	Dec 18  00:09:02	drougge	2016	18
2	49	Dec 18  00:09:05	(anonymous user #380)	2016	18
2	50	Dec 18  00:09:07	Pat Smuk	2016	18
2	51	Dec 18  00:09:08	(AoC++)	2016	18
2	52	Dec 18  00:09:21	(anonymous user #60233)	2016	18
2	53	Dec 18  00:09:21	(AoC++)	2016	18
2	54	Dec 18  00:09:23	(AoC++)	2016	18
2	55	Dec 18  00:09:24	caspianb	2016	18
2	56	Dec 18  00:09:24	Emil Lundberg	2016	18
2	57	Dec 18  00:09:24	Ji An Yang	2016	18
2	58	Dec 18  00:09:26	Ago Luberg	2016	18
2	59	Dec 18  00:09:29	(AoC++)	2016	18
2	60	Dec 18  00:09:36	(AoC++)	2016	18
2	61	Dec 18  00:09:39	Timo Olkkonen	2016	18
2	62	Dec 18  00:09:41	(AoC++)	2016	18
2	63	Dec 18  00:09:41	(anonymous user #58515)	2016	18
2	64	Dec 18  00:09:42	(AoC++)	2016	18
2	65	Dec 18  00:09:43	CJ Guttormsson	2016	18
2	66	Dec 18  00:09:56	Ian Woods	2016	18
2	67	Dec 18  00:09:57	Matthew Edwards	2016	18
2	68	Dec 18  00:09:59	Jason Eilts	2016	18
2	69	Dec 18  00:10:06	malisper	2016	18
2	70	Dec 18  00:10:07	orez-	2016	18
2	71	Dec 18  00:10:12	bufordsharkley	2016	18
2	72	Dec 18  00:10:16	N Murdoch	2016	18
2	73	Dec 18  00:10:17	Daniel Dara	2016	18
2	74	Dec 18  00:10:17	tpospisi	2016	18
2	75	Dec 18  00:10:18	(anonymous user #139000)	2016	18
2	76	Dec 18  00:10:18	Ross Foley	2016	18
2	77	Dec 18  00:10:24	Matt Boehm	2016	18
2	78	Dec 18  00:10:24	(AoC++)	2016	18
2	79	Dec 18  00:10:27	Adam Pianka	2016	18
2	80	Dec 18  00:10:28	(AoC++)	2016	18
2	81	Dec 18  00:10:31	SyDr	2016	18
2	82	Dec 18  00:10:33	(AoC++)	2016	18
2	83	Dec 18  00:10:37	Luther Wirtz	2016	18
2	84	Dec 18  00:10:38	Giedrius	2016	18
2	85	Dec 18  00:10:46	ahalekelly	2016	18
2	86	Dec 18  00:10:48	(AoC++)	2016	18
2	87	Dec 18  00:10:48	(AoC++)	2016	18
2	88	Dec 18  00:10:50	(AoC++)	2016	18
2	89	Dec 18  00:10:57	Pavel Rozenblioum	2016	18
2	90	Dec 18  00:11:02	hastern	2016	18
2	91	Dec 18  00:11:03	pavonia	2016	18
2	92	Dec 18  00:11:07	jackdied	2016	18
2	93	Dec 18  00:11:12	Arios16	2016	18
2	94	Dec 18  00:11:13	Marco Jäger	2016	18
2	95	Dec 18  00:11:20	(AoC++)	2016	18
2	96	Dec 18  00:11:32	(AoC++)	2016	18
2	97	Dec 18  00:11:39	batneil	2016	18
2	98	Dec 18  00:11:39	jamesk727	2016	18
2	99	Dec 18  00:11:49	Carl Mai	2016	18
2	100	Dec 18  00:11:49	(AoC++)	2016	18
1	1	Dec 19  00:08:45	(AoC++)	2016	19
1	2	Dec 19  00:15:04	(AoC++)	2016	19
1	3	Dec 19  00:17:35	Måns Magnusson	2016	19
1	4	Dec 19  00:19:09	Ben Blum	2016	19
1	5	Dec 19  00:20:15	wadehn	2016	19
1	6	Dec 19  00:21:55	Harrison Weigel	2016	19
1	7	Dec 19  00:25:13	sguest	2016	19
1	8	Dec 19  00:26:10	DjinnKahn	2016	19
1	9	Dec 19  00:26:17	Robert Xiao	2016	19
1	10	Dec 19  00:27:38	(anonymous user #60233)	2016	19
1	11	Dec 19  00:29:17	jld	2016	19
1	12	Dec 19  00:31:04	(anonymous user #134775)	2016	19
1	13	Dec 19  00:31:44	(AoC++)	2016	19
1	14	Dec 19  00:31:47	arknave	2016	19
1	15	Dec 19  00:32:20	(AoC++)	2016	19
1	16	Dec 19  00:32:59	(AoC++)	2016	19
1	17	Dec 19  00:33:23	adventofcode2016	2016	19
1	18	Dec 19  00:33:48	Ross Paterson	2016	19
1	19	Dec 19  00:34:31	Erik Larsson	2016	19
1	20	Dec 19  00:35:03	Benoit Hiller	2016	19
1	21	Dec 19  00:35:55	(AoC++)	2016	19
1	22	Dec 19  00:36:04	GlenboLake	2016	19
1	23	Dec 19  00:36:14	orez-	2016	19
1	24	Dec 19  00:37:12	Paul Wild	2016	19
1	25	Dec 19  00:37:13	Avo Muromägi	2016	19
1	26	Dec 19  00:37:46	(AoC++)	2016	19
1	27	Dec 19  00:38:22	malisper	2016	19
1	28	Dec 19  00:39:08	CJ Guttormsson	2016	19
1	29	Dec 19  00:39:10	cnr	2016	19
1	30	Dec 19  00:39:18	Tom Quinn	2016	19
1	31	Dec 19  00:40:01	(AoC++)	2016	19
1	32	Dec 19  00:40:16	Andrew Skalski	2016	19
1	33	Dec 19  00:40:43	Matt Cosand	2016	19
1	34	Dec 19  00:41:23	Tomasz Pawicki	2016	19
1	35	Dec 19  00:42:19	(AoC++)	2016	19
1	36	Dec 19  00:42:22	ephemient	2016	19
1	37	Dec 19  00:42:22	(AoC++)	2016	19
1	38	Dec 19  00:43:08	xSke	2016	19
1	39	Dec 19  00:43:22	samczsun	2016	19
1	40	Dec 19  00:45:20	Austin	2016	19
1	41	Dec 19  00:45:28	(AoC++)	2016	19
1	42	Dec 19  00:45:31	tpospisi	2016	19
1	43	Dec 19  00:45:38	sblom	2016	19
1	44	Dec 19  00:45:39	puddi	2016	19
1	45	Dec 19  00:47:13	(AoC++)	2016	19
1	46	Dec 19  00:47:25	Christopher Sabater Cordero	2016	19
1	47	Dec 19  00:47:39	Emily Dobervich	2016	19
1	48	Dec 19  00:47:55	Sandra van Schouwenburg	2016	19
1	49	Dec 19  00:48:17	Olof Hellman	2016	19
1	50	Dec 19  00:49:01	(AoC++)	2016	19
1	51	Dec 19  00:50:00	alphazero924	2016	19
1	52	Dec 19  00:50:02	Tyson Boucher	2016	19
1	53	Dec 19  00:50:24	(AoC++)	2016	19
1	54	Dec 19  00:51:06	(AoC++)	2016	19
1	55	Dec 19  00:51:39	Sean Clarke	2016	19
1	56	Dec 19  00:54:07	mserrano	2016	19
1	57	Dec 19  00:54:33	(AoC++)	2016	19
1	58	Dec 19  00:56:03	Toni Fadjukoff	2016	19
1	59	Dec 19  00:56:44	Conrad Meyer	2016	19
1	60	Dec 19  00:56:50	bob-white	2016	19
1	61	Dec 19  00:57:08	etotheipi1	2016	19
1	62	Dec 19  00:57:18	Anthony Nguyen	2016	19
1	63	Dec 19  00:58:24	(AoC++)	2016	19
1	64	Dec 19  00:58:54	wesen	2016	19
1	65	Dec 19  00:59:11	James Weinkam	2016	19
1	66	Dec 19  00:59:25	perimosocordiae	2016	19
1	67	Dec 19  01:00:27	Carl Muckenhoupt	2016	19
1	68	Dec 19  01:01:02	Addy	2016	19
1	69	Dec 19  01:01:32	drougge	2016	19
1	70	Dec 19  01:01:44	mguaypaq	2016	19
1	71	Dec 19  01:02:10	(AoC++)	2016	19
1	72	Dec 19  01:03:11	Maerig	2016	19
1	73	Dec 19  01:03:46	gtllama	2016	19
1	74	Dec 19  01:04:00	(AoC++)	2016	19
1	75	Dec 19  01:04:33	Eluvatar	2016	19
1	76	Dec 19  01:05:53	Jeff Raymakers	2016	19
1	77	Dec 19  01:06:15	aepsilon	2016	19
1	78	Dec 19  01:06:35	Eric Aderhold	2016	19
1	79	Dec 19  01:07:12	marcusstuhr	2016	19
1	80	Dec 19  01:07:49	drysle	2016	19
1	81	Dec 19  01:08:56	Matt Boehm	2016	19
1	82	Dec 19  01:09:36	(anonymous user #8336)	2016	19
1	83	Dec 19  01:10:15	bovard	2016	19
1	84	Dec 19  01:10:48	DeathWalrus	2016	19
1	85	Dec 19  01:10:50	(AoC++)	2016	19
1	86	Dec 19  01:11:56	(AoC++)	2016	19
1	87	Dec 19  01:13:37	(AoC++)	2016	19
1	88	Dec 19  01:13:54	Paige Ruten	2016	19
1	89	Dec 19  01:13:58	Matthew Edwards	2016	19
1	90	Dec 19  01:14:10	Sigkill79	2016	19
1	91	Dec 19  01:15:30	Ago Luberg	2016	19
1	92	Dec 19  01:15:44	jacekrobak	2016	19
1	93	Dec 19  01:16:17	duelafn	2016	19
1	94	Dec 19  01:17:23	gzgreg	2016	19
1	95	Dec 19  01:18:18	Brandon Zhang	2016	19
1	96	Dec 19  01:18:25	(AoC++)	2016	19
1	97	Dec 19  01:18:30	(AoC++)	2016	19
1	98	Dec 19  01:19:18	(AoC++)	2016	19
1	99	Dec 19  01:19:50	Joshua Berne	2016	19
1	100	Dec 19  01:20:07	batneil	2016	19
2	1	Dec 19  00:02:30	(AoC++)	2016	19
2	2	Dec 19  00:02:43	MegaAmoonguss	2016	19
2	3	Dec 19  00:02:58	malisper	2016	19
2	4	Dec 19  00:02:59	gzgreg	2016	19
2	5	Dec 19  00:03:00	Ben Blum	2016	19
2	6	Dec 19  00:03:12	becojo	2016	19
2	7	Dec 19  00:03:22	@CHz16	2016	19
2	8	Dec 19  00:03:30	Paul Wild	2016	19
2	9	Dec 19  00:03:31	(AoC++)	2016	19
2	10	Dec 19  00:03:38	Jeff Raymakers	2016	19
2	11	Dec 19  00:03:47	(AoC++)	2016	19
2	12	Dec 19  00:03:56	abnew123	2016	19
2	13	Dec 19  00:04:00	uint0	2016	19
2	14	Dec 19  00:04:07	Harrison Weigel	2016	19
2	15	Dec 19  00:04:18	(anonymous user #6658)	2016	19
2	16	Dec 19  00:04:20	perimosocordiae	2016	19
2	17	Dec 19  00:04:30	Pedro Alvito	2016	19
2	18	Dec 19  00:04:31	tpospisi	2016	19
2	19	Dec 19  00:04:36	Anthony Nguyen	2016	19
2	20	Dec 19  00:04:51	orez-	2016	19
2	21	Dec 19  00:04:58	arknave	2016	19
2	22	Dec 19  00:04:59	Jon Bristow	2016	19
2	23	Dec 19  00:05:01	Avo Muromägi	2016	19
2	24	Dec 19  00:05:04	rahulsom	2016	19
2	25	Dec 19  00:05:15	Sandra van Schouwenburg	2016	19
2	26	Dec 19  00:05:18	(AoC++)	2016	19
2	27	Dec 19  00:05:42	drougge	2016	19
2	28	Dec 19  00:06:04	Niak	2016	19
2	29	Dec 19  00:06:05	Måns Magnusson	2016	19
2	30	Dec 19  00:06:10	Andrew Skalski	2016	19
2	31	Dec 19  00:06:13	(AoC++)	2016	19
2	32	Dec 19  00:06:14	Tim Sheehan	2016	19
2	33	Dec 19  00:06:18	(AoC++)	2016	19
2	34	Dec 19  00:06:28	Ji An Yang	2016	19
2	35	Dec 19  00:06:30	(AoC++)	2016	19
2	36	Dec 19  00:06:34	(AoC++)	2016	19
2	37	Dec 19  00:06:59	(AoC++)	2016	19
2	38	Dec 19  00:06:59	(AoC++)	2016	19
2	39	Dec 19  00:07:02	CJ Guttormsson	2016	19
2	40	Dec 19  00:07:05	fnuttplus	2016	19
2	41	Dec 19  00:07:11	(AoC++)	2016	19
2	42	Dec 19  00:07:17	afish	2016	19
2	43	Dec 19  00:07:23	(AoC++)	2016	19
2	44	Dec 19  00:07:28	(AoC++)	2016	19
2	45	Dec 19  00:07:30	(AoC++)	2016	19
2	46	Dec 19  00:07:31	alphazero924	2016	19
2	47	Dec 19  00:07:32	(AoC++)	2016	19
2	48	Dec 19  00:07:33	(AoC++)	2016	19
2	49	Dec 19  00:07:37	(AoC++)	2016	19
2	50	Dec 19  00:07:37	puddi	2016	19
2	51	Dec 19  00:07:37	aragaer	2016	19
2	52	Dec 19  00:07:43	DeathWalrus	2016	19
2	53	Dec 19  00:07:55	James Weinkam	2016	19
2	54	Dec 19  00:07:56	(AoC++)	2016	19
2	55	Dec 19  00:07:57	batneil	2016	19
2	56	Dec 19  00:08:03	Erik Larsson	2016	19
2	57	Dec 19  00:08:12	Scott Peters	2016	19
2	58	Dec 19  00:08:15	Zoltan Torok	2016	19
2	59	Dec 19  00:08:18	popsu	2016	19
2	60	Dec 19  00:08:19	Adam Pianka	2016	19
2	61	Dec 19  00:08:19	(AoC++)	2016	19
2	62	Dec 19  00:08:21	sguest	2016	19
2	63	Dec 19  00:08:24	(AoC++)	2016	19
2	64	Dec 19  00:08:33	Olof Hellman	2016	19
2	65	Dec 19  00:08:39	(anonymous user #128119)	2016	19
2	66	Dec 19  00:08:49	Sergey Sharov	2016	19
2	67	Dec 19  00:09:00	Carl Muckenhoupt	2016	19
2	68	Dec 19  00:09:04	uppi	2016	19
2	69	Dec 19  00:09:06	(AoC++)	2016	19
2	70	Dec 19  00:09:08	(anonymous user #119362)	2016	19
2	71	Dec 19  00:09:22	Ian Burgan	2016	19
2	72	Dec 19  00:09:24	(AoC++)	2016	19
2	73	Dec 19  00:09:31	(AoC++)	2016	19
2	74	Dec 19  00:09:33	kalven	2016	19
2	75	Dec 19  00:09:35	Christopher Sabater Cordero	2016	19
2	76	Dec 19  00:09:36	mguaypaq	2016	19
2	77	Dec 19  00:09:38	Tom Quinn	2016	19
2	78	Dec 19  00:09:58	(AoC++)	2016	19
2	79	Dec 19  00:10:04	(AoC++)	2016	19
2	80	Dec 19  00:10:10	fdumontmd	2016	19
2	81	Dec 19  00:10:10	DjinnKahn	2016	19
2	82	Dec 19  00:10:15	Christie Wilson	2016	19
2	83	Dec 19  00:10:19	(AoC++)	2016	19
2	84	Dec 19  00:10:22	Robert Xiao	2016	19
2	85	Dec 19  00:10:23	(AoC++)	2016	19
2	86	Dec 19  00:10:29	ephemient	2016	19
2	87	Dec 19  00:10:35	xSke	2016	19
2	88	Dec 19  00:10:36	Brian Green	2016	19
2	89	Dec 19  00:10:37	(AoC++)	2016	19
2	90	Dec 19  00:10:37	(AoC++)	2016	19
2	91	Dec 19  00:10:38	(AoC++)	2016	19
2	92	Dec 19  00:10:45	jacekrobak	2016	19
2	93	Dec 19  00:10:53	samczsun	2016	19
2	94	Dec 19  00:10:54	fenomas	2016	19
2	95	Dec 19  00:10:54	Eric Aderhold	2016	19
2	96	Dec 19  00:10:57	Ago Luberg	2016	19
2	97	Dec 19  00:11:00	Vadim Kolontsov	2016	19
2	98	Dec 19  00:11:07	caspianb	2016	19
2	99	Dec 19  00:11:12	Dylan Smith	2016	19
2	100	Dec 19  00:11:22	(AoC++)	2016	19
1	1	Dec 02  00:05:49	arknave	2016	2
1	2	Dec 02  00:06:10	Kevin Wang	2016	2
1	3	Dec 02  00:07:05	etotheipi1	2016	2
1	4	Dec 02  00:07:10	(AoC++)	2016	2
1	5	Dec 02  00:07:38	Tom Holmes	2016	2
1	6	Dec 02  00:07:44	(AoC++)	2016	2
1	7	Dec 02  00:07:44	(AoC++)	2016	2
1	8	Dec 02  00:07:59	DjinnKahn	2016	2
1	9	Dec 02  00:08:16	(anonymous user #119362)	2016	2
1	10	Dec 02  00:08:20	Burritoman53	2016	2
1	11	Dec 02  00:08:52	(AoC++)	2016	2
1	12	Dec 02  00:08:57	Andrew Skalski	2016	2
1	13	Dec 02  00:09:11	(AoC++)	2016	2
1	14	Dec 02  00:09:18	Zoooook	2016	2
1	15	Dec 02  00:09:27	(AoC++)	2016	2
1	16	Dec 02  00:09:29	Michael C. Martin	2016	2
1	17	Dec 02  00:09:32	balidani	2016	2
1	18	Dec 02  00:09:50	Ji An Yang	2016	2
1	19	Dec 02  00:09:57	Kyle Hill	2016	2
1	20	Dec 02  00:10:20	(AoC++)	2016	2
1	21	Dec 02  00:10:21	(AoC++)	2016	2
1	22	Dec 02  00:10:23	(AoC++)	2016	2
1	23	Dec 02  00:10:32	RidgeX	2016	2
1	24	Dec 02  00:10:33	(AoC++)	2016	2
1	25	Dec 02  00:10:35	Tomasz Pawicki	2016	2
1	26	Dec 02  00:10:38	Ago Luberg	2016	2
1	27	Dec 02  00:11:22	(AoC++)	2016	2
1	28	Dec 02  00:11:26	Joshua Berne	2016	2
1	29	Dec 02  00:11:42	tpospisi	2016	2
1	30	Dec 02  00:11:51	(AoC++)	2016	2
1	31	Dec 02  00:11:54	jacekrobak	2016	2
1	32	Dec 02  00:11:56	(anonymous user #44119)	2016	2
1	33	Dec 02  00:12:13	Paul Wild	2016	2
1	34	Dec 02  00:12:35	anders musikka	2016	2
1	35	Dec 02  00:12:35	malisper	2016	2
1	36	Dec 02  00:12:38	(anonymous user #380)	2016	2
1	37	Dec 02  00:12:50	GlenboLake	2016	2
1	38	Dec 02  00:12:57	(AoC++)	2016	2
1	39	Dec 02  00:13:01	DeathWalrus	2016	2
1	40	Dec 02  00:13:17	zerocrates	2016	2
1	41	Dec 02  00:13:30	spencertipping	2016	2
1	42	Dec 02  00:13:33	AdamHerrmann	2016	2
1	43	Dec 02  00:13:39	jercos	2016	2
1	44	Dec 02  00:13:49	(AoC++)	2016	2
1	45	Dec 02  00:13:49	Elaine Mou	2016	2
1	46	Dec 02  00:13:50	(AoC++)	2016	2
1	47	Dec 02  00:14:01	wmorganjr	2016	2
1	48	Dec 02  00:14:10	Adam Kimberlin	2016	2
1	49	Dec 02  00:14:15	(AoC++)	2016	2
1	50	Dec 02  00:14:27	veryafe	2016	2
1	51	Dec 02  00:14:28	Greg Millam	2016	2
1	52	Dec 02  00:14:28	vector-of-bool	2016	2
1	53	Dec 02  00:14:30	(AoC++)	2016	2
1	54	Dec 02  00:14:40	(AoC++)	2016	2
1	55	Dec 02  00:14:48	mikhnevich	2016	2
1	56	Dec 02  00:14:54	Kevin Davis	2016	2
1	57	Dec 02  00:14:54	Emily Dobervich	2016	2
1	58	Dec 02  00:15:03	albertein	2016	2
1	59	Dec 02  00:15:09	Brandon Zhang	2016	2
1	60	Dec 02  00:15:19	(AoC++)	2016	2
1	61	Dec 02  00:15:25	Yunkee Lee	2016	2
1	62	Dec 02  00:15:30	Kent Ma	2016	2
1	63	Dec 02  00:15:36	Ian Su	2016	2
1	64	Dec 02  00:15:37	(AoC++)	2016	2
1	65	Dec 02  00:15:41	msullivan	2016	2
1	66	Dec 02  00:15:43	Scott Mikula	2016	2
1	67	Dec 02  00:15:44	ubsan	2016	2
1	68	Dec 02  00:15:55	Mikachu	2016	2
1	69	Dec 02  00:16:06	Anthony Nguyen	2016	2
1	70	Dec 02  00:16:06	(AoC++)	2016	2
1	71	Dec 02  00:16:08	nucleartide	2016	2
1	72	Dec 02  00:16:16	Mikko Korpela	2016	2
1	73	Dec 02  00:16:25	Tyler Vick	2016	2
1	74	Dec 02  00:16:28	David Grenier	2016	2
1	75	Dec 02  00:16:46	David Zhang	2016	2
1	76	Dec 02  00:16:54	(AoC++)	2016	2
1	77	Dec 02  00:16:58	(AoC++)	2016	2
1	78	Dec 02  00:17:04	rahulsom	2016	2
1	79	Dec 02  00:17:12	iamevn	2016	2
1	80	Dec 02  00:17:25	Eric Clinch	2016	2
1	81	Dec 02  00:17:36	amalloy	2016	2
1	82	Dec 02  00:17:36	(AoC++)	2016	2
1	83	Dec 02  00:17:36	(AoC++)	2016	2
1	84	Dec 02  00:17:40	(anonymous user #18180)	2016	2
1	85	Dec 02  00:17:49	andreleblanc-wf	2016	2
1	86	Dec 02  00:17:50	(AoC++)	2016	2
1	87	Dec 02  00:17:51	(AoC++)	2016	2
1	88	Dec 02  00:17:59	(anonymous user #120458)	2016	2
1	89	Dec 02  00:18:11	Jerome Brock	2016	2
1	90	Dec 02  00:18:16	(AoC++)	2016	2
1	91	Dec 02  00:18:29	lukechampine	2016	2
1	92	Dec 02  00:18:31	Adam Fitzgarrald	2016	2
1	93	Dec 02  00:18:36	David L	2016	2
1	94	Dec 02  00:18:38	dsemi	2016	2
1	95	Dec 02  00:18:39	Lance Nathan	2016	2
1	96	Dec 02  00:18:42	Matthew Semeniuk	2016	2
1	97	Dec 02  00:18:53	Rustywolf	2016	2
1	98	Dec 02  00:19:01	(AoC++)	2016	2
1	99	Dec 02  00:19:06	(AoC++)	2016	2
1	100	Dec 02  00:19:10	(AoC++)	2016	2
2	1	Dec 02  00:02:23	Zoooook	2016	2
2	2	Dec 02  00:02:45	(AoC++)	2016	2
2	3	Dec 02  00:03:05	arknave	2016	2
2	4	Dec 02  00:03:23	(anonymous user #44119)	2016	2
2	5	Dec 02  00:03:46	Kevin Wang	2016	2
2	6	Dec 02  00:03:46	(AoC++)	2016	2
2	7	Dec 02  00:03:48	Andrew Skalski	2016	2
2	8	Dec 02  00:04:10	etotheipi1	2016	2
2	9	Dec 02  00:04:10	(AoC++)	2016	2
2	10	Dec 02  00:04:23	Burritoman53	2016	2
2	11	Dec 02  00:04:35	balidani	2016	2
2	12	Dec 02  00:04:35	(AoC++)	2016	2
2	13	Dec 02  00:04:36	(AoC++)	2016	2
2	14	Dec 02  00:04:39	(AoC++)	2016	2
2	15	Dec 02  00:04:39	tpospisi	2016	2
2	16	Dec 02  00:04:41	(AoC++)	2016	2
2	17	Dec 02  00:04:56	Tom Holmes	2016	2
2	18	Dec 02  00:04:58	DjinnKahn	2016	2
2	19	Dec 02  00:05:03	Ji An Yang	2016	2
2	20	Dec 02  00:05:18	Elaine Mou	2016	2
2	21	Dec 02  00:05:19	Brandon Zhang	2016	2
2	22	Dec 02  00:05:21	spencertipping	2016	2
2	23	Dec 02  00:05:21	(anonymous user #119362)	2016	2
2	24	Dec 02  00:05:27	Adam Fitzgarrald	2016	2
2	25	Dec 02  00:05:32	DeathWalrus	2016	2
2	26	Dec 02  00:05:34	RidgeX	2016	2
2	27	Dec 02  00:05:34	(anonymous user #8336)	2016	2
2	28	Dec 02  00:05:49	Andreas Hagesjö	2016	2
2	29	Dec 02  00:05:50	(AoC++)	2016	2
2	30	Dec 02  00:05:56	flyee	2016	2
2	31	Dec 02  00:05:58	(AoC++)	2016	2
2	32	Dec 02  00:06:13	Jamie Fraser	2016	2
2	33	Dec 02  00:06:14	(AoC++)	2016	2
2	34	Dec 02  00:06:15	(AoC++)	2016	2
2	35	Dec 02  00:06:20	Ago Luberg	2016	2
2	36	Dec 02  00:06:21	(AoC++)	2016	2
2	37	Dec 02  00:06:23	(AoC++)	2016	2
2	38	Dec 02  00:06:24	Kyle Hill	2016	2
2	39	Dec 02  00:06:29	Michael C. Martin	2016	2
2	40	Dec 02  00:06:40	(AoC++)	2016	2
2	41	Dec 02  00:06:42	malisper	2016	2
2	42	Dec 02  00:06:45	Ian Burgan	2016	2
2	43	Dec 02  00:06:45	nucleartide	2016	2
2	44	Dec 02  00:06:52	Tomasz Pawicki	2016	2
2	45	Dec 02  00:06:52	(AoC++)	2016	2
2	46	Dec 02  00:07:02	Måns Magnusson	2016	2
2	47	Dec 02  00:07:07	nixone	2016	2
2	48	Dec 02  00:07:13	(AoC++)	2016	2
2	49	Dec 02  00:07:14	Zack Kuntz	2016	2
2	50	Dec 02  00:07:20	(AoC++)	2016	2
2	51	Dec 02  00:07:24	albertein	2016	2
2	52	Dec 02  00:07:31	epitron	2016	2
2	53	Dec 02  00:07:31	jacekrobak	2016	2
2	54	Dec 02  00:07:31	Neil Roberts	2016	2
2	55	Dec 02  00:07:32	anders musikka	2016	2
2	56	Dec 02  00:07:37	zerocrates	2016	2
2	57	Dec 02  00:07:39	jercos	2016	2
2	58	Dec 02  00:07:40	James Bannerman	2016	2
2	59	Dec 02  00:07:42	(AoC++)	2016	2
2	60	Dec 02  00:07:44	Kevin Davis	2016	2
2	61	Dec 02  00:07:48	(AoC++)	2016	2
2	62	Dec 02  00:07:54	Filip Młynarski	2016	2
2	63	Dec 02  00:08:03	Emily Dobervich	2016	2
2	64	Dec 02  00:08:11	Siegfried Puchbauer	2016	2
2	65	Dec 02  00:08:15	mikhnevich	2016	2
2	66	Dec 02  00:08:17	(anonymous user #380)	2016	2
2	67	Dec 02  00:08:18	AdamHerrmann	2016	2
2	68	Dec 02  00:08:20	askkaz	2016	2
2	69	Dec 02  00:08:23	Joshua Berne	2016	2
2	70	Dec 02  00:08:26	(AoC++)	2016	2
2	71	Dec 02  00:08:28	GlenboLake	2016	2
2	72	Dec 02  00:08:28	(AoC++)	2016	2
2	73	Dec 02  00:08:31	wmorganjr	2016	2
2	74	Dec 02  00:08:37	florentdouine	2016	2
2	75	Dec 02  00:08:42	Abex	2016	2
2	76	Dec 02  00:08:51	Paul Wild	2016	2
2	77	Dec 02  00:08:52	(AoC++)	2016	2
2	78	Dec 02  00:08:53	Roderic Day	2016	2
2	79	Dec 02  00:08:54	David Grenier	2016	2
2	80	Dec 02  00:09:01	(AoC++)	2016	2
2	81	Dec 02  00:09:03	(AoC++)	2016	2
2	82	Dec 02  00:09:04	layneson	2016	2
2	83	Dec 02  00:09:05	jamesk727	2016	2
2	84	Dec 02  00:09:07	veryafe	2016	2
2	85	Dec 02  00:09:09	Yunkee Lee	2016	2
2	86	Dec 02  00:09:11	caspianb	2016	2
2	87	Dec 02  00:09:16	Tiogshi Laj	2016	2
2	88	Dec 02  00:09:17	Adam Kimberlin	2016	2
2	89	Dec 02  00:09:19	Greg Millam	2016	2
2	90	Dec 02  00:09:22	minno726	2016	2
2	91	Dec 02  00:09:23	Jeremy Newton	2016	2
2	92	Dec 02  00:09:24	rahulsom	2016	2
2	93	Dec 02  00:09:27	(AoC++)	2016	2
2	94	Dec 02  00:09:28	sugihartolim	2016	2
2	95	Dec 02  00:09:28	UselessOptions	2016	2
2	96	Dec 02  00:09:30	(AoC++)	2016	2
2	97	Dec 02  00:09:30	ubsan	2016	2
2	98	Dec 02  00:09:41	amalloy	2016	2
2	99	Dec 02  00:09:48	Hypersonic	2016	2
2	100	Dec 02  00:09:48	Springo	2016	2
1	1	Dec 20  00:04:58	Robert Xiao	2016	20
1	2	Dec 20  00:05:29	Kevin Wang	2016	20
1	3	Dec 20  00:06:02	Andrew Skalski	2016	20
1	4	Dec 20  00:06:16	(AoC++)	2016	20
1	5	Dec 20  00:06:46	Avo Muromägi	2016	20
1	6	Dec 20  00:07:09	batneil	2016	20
1	7	Dec 20  00:07:19	Daniel Tomkins	2016	20
1	8	Dec 20  00:07:38	sguest	2016	20
1	9	Dec 20  00:07:45	xiaowuc1	2016	20
1	10	Dec 20  00:07:46	(AoC++)	2016	20
1	11	Dec 20  00:07:58	Toni Fadjukoff	2016	20
1	12	Dec 20  00:08:39	(AoC++)	2016	20
1	13	Dec 20  00:08:59	Lawrence Xing	2016	20
1	14	Dec 20  00:09:07	Austin	2016	20
1	15	Dec 20  00:09:16	nevivurn	2016	20
1	16	Dec 20  00:09:38	(AoC++)	2016	20
1	17	Dec 20  00:09:44	(AoC++)	2016	20
